,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
23,,215.42152,-1.7365932,1490.8672,-4.234794,1580.9856,-2.185302,4273.705,-2.6252036,5635.1724,-5.5088534,9559.262,-6.8549733,8885.51,-5.973673,12766.232,-6.8889265,14744.616,-7.900153,37303.492,-2.1668274,20305.578,-11.80701
24,,223.22476,-2.2073393,1763.5868,-5.736289,1489.7683,-1.4118965,4676.572,-5.738631,5955.6475,-5.729159,1869.6769,-1.254045,11502.285,-5.7316856,14714.144,-10.073987,19485.344,-8.499378,17104.457,-6.944743,24820.445,-5.014184
25,,472.97656,-4.69833,1692.7449,-4.573475,6514.088,-6.3244977,7375.996,-5.5684204,7330.0977,-2.679117,15394.944,-7.4525995,19635.48,-15.478102,19319.02,-12.797868,24.592384,-0.027959341,48575.24,-6.1418786,62455.15,-7.008855
26,,1056.0972,-4.1414866,1762.107,-3.0855458,1991.2896,-4.1789794,3023.4238,-5.5576334,5612.3247,-6.1541934,167.38853,-0.18632033,7075.96,-7.6231537,21916.268,-7.7622595,17133.21,-9.037708,17858.865,-24.402546,34014.58,-10.931356
27,,564.29004,-2.8139565,2297.6172,-4.942714,780.5657,-1.7154961,4526.256,-3.2936153,2045.5413,-1.8154818,8280.336,-11.718415,8970.338,-3.368663,19273.766,-3.1138828,25703.219,-20.703552,28890.871,-4.7607794,35619.875,-3.393454
28,,159.37915,-1.2926985,381.91086,-1.5900178,837.03613,-1.6486863,4476.629,-3.6044796,1962.1042,-1.7212074,5215.694,-5.95037,7582.215,-8.450722,725.0957,-0.35305426,15170.455,-4.9136176,844.4354,-0.29271063,24312.96,-8.854624
29,,831.89294,-3.4027045,4865.015,-5.129625,3106.892,-2.2539523,8290.165,-7.0914416,13199.876,-13.185868,15308.103,-4.9891934,24730.102,-9.760362,39924.293,-20.812954,57712.914,-11.218708,86866.06,-25.749256,100767.56,-30.658209
30,,223.60646,-0.8111867,2973.9814,-6.346339,10036.648,-11.017183,4896.44,-1.5277631,15360.355,-12.608236,27412.65,-10.608499,29041.475,-15.249389,62660.992,-21.4314,49.801495,-0.026334086,69993.625,-36.95339,102595.305,-30.21329
31,,173.91827,-2.1920366,2278.8406,-4.9694934,2431.824,-5.12638,4076.0073,-2.1668828,1238.5046,-0.7170812,6950.006,-1.7096668,15461.598,-7.430561,27855.854,-3.3688014,52992.98,-11.88323,3716.9575,-0.3206181,98004.24,-15.39268
32,,176.09666,-2.056587,2002.0991,-6.0704017,3539.7195,-7.4357395,1735.6805,-1.0260379,1210.9895,-0.74780357,7175.5586,-2.8738503,8080.88,-6.9891376,17813.23,-8.041579,15314.312,-9.13693,20334.938,-5.4267063,31647.88,-9.836563
33,,404.2898,-1.4921595,2041.9578,-6.3054514,3551.4944,-4.937549,4171.178,-6.79409,5909.793,-9.863022,7740.7314,-10.398855,11600.662,-4.1449475,17840.64,-12.829637,38600.67,-17.058247,32249.963,-15.380542,31864.473,-15.906087
34,,962.0546,-4.7339807,814.79944,-2.076715,1551.1932,-3.7633567,1619.2307,-2.9949448,1493.7856,-1.2321568,847.43915,-0.7337324,3215.8862,-1.5649626,6546.33,-2.6528883,24261.832,-7.6730156,12187.701,-1.8486924,24269.275,-6.0290055
35,,666.81885,-2.924116,817.73944,-1.4586654,3424.1343,-9.127101,7119.6377,-7.9689364,7695.3154,-7.5524335,10506.927,-13.933669,19144.648,-9.76155,38204.848,-7.368434,51916.336,-14.68172,66757.41,-22.509502,52564.19,-13.124546
36,,860.0355,-2.6803212,3633.986,-3.7492619,6093.2373,-4.8027654,6524.801,-3.3246617,11736.805,-10.869,14147.682,-8.139699,15838.41,-12.326046,34259.64,-12.524642,49211.16,-14.792399,63402.844,-16.729643,71007.16,-16.045904
37,,1079.3047,-6.349853,2578.8188,-4.5786715,279.1261,-0.35477522,4076.45,-1.6028185,4178.6187,-4.671426,8776.213,-1.9220313,15196.413,-2.4932039,11751.414,-6.416795,7582.8164,-1.0361063,17149.271,-10.235788,39661.105,-3.2919986
38,,908.7163,-3.8342733,2919.997,-2.6747751,2760.879,-2.732367,5382.1357,-2.2477908,10294.663,-3.9038973,8312.998,-12.706179,19069.605,-14.098609,28522.113,-17.676077,0.21157533,-0.0022358238,34753.68,-14.831213,40726.504,-16.134687
39,,180.40057,-1.1244521,2181.6445,-5.3918853,2235.7122,-3.4390128,1024.5605,-1.0927342,6016.3276,-5.3170643,10591.601,-8.314616,14053.672,-7.4972386,24834.709,-14.187076,38390.195,-7.9264226,22725.21,-3.1002781,48123.258,-6.6275373
40,,193.69183,-2.0830798,3986.3828,-9.659501,3479.5215,-5.621344,5582.6885,-9.313846,9373.895,-14.725514,17523.408,-15.41202,17227.035,-17.699352,39058.523,-21.339773,20696.773,-12.854385,54235.742,-27.725712,65342.82,-32.07631
41,,488.58362,-2.6831198,2793.4722,-5.072569,5654.122,-1.7030537,9315.871,-3.7334478,14824.527,-4.399691,15849.85,-9.476623,24841.846,-11.468766,0.044703834,-0.0011170185,76869.61,-29.160467,80372.78,-16.594343,100867.13,-27.920755
42,,391.27368,-1.4355698,1321.6345,-2.1608293,6750.917,-9.589476,10122.154,-9.982968,11567.422,-13.444082,18907.238,-16.576494,27462.621,-16.108324,49542.75,-24.13635,54845.434,-19.042728,5.169626e-10,-5.960465e-08,120738.33,-32.658356
43,,344.00092,-2.630152,1406.8298,-4.722742,4156.668,-4.5366316,3369.7283,-4.3229833,6930.9727,-10.398293,7062.701,-4.9143143,14118.066,-11.537079,9.10579,-0.026042655,33.107224,-0.040836796,25684.11,-1.7164762,41732.766,-20.600891
44,,301.86646,-2.6750078,798.2185,-3.9699547,17.157585,-0.120831296,3623.704,-9.15837,4310.452,-7.847632,6178.1436,-5.816189,5327.1787,-8.246635,12089.301,-11.794972,1.3724267e-05,-2.9981586e-05,14901.409,-18.15951,19134.19,-18.41331
45,,398.4318,-2.2136798,883.615,-4.6385913,1240.4419,-3.633987,4050.2783,-3.7639325,8127.044,-9.785917,12863.679,-11.582938,18950.867,-13.921308,28405.207,-14.966313,27502.215,-6.7213516,40240.105,-14.359574,47691.305,-9.963507
46,,771.50586,-2.9238865,1629.2319,-3.8800497,3243.464,-3.272075,6394.3027,-6.385902,5326.029,-8.722078,8243.631,-4.767517,11981.639,-5.7016516,16011.042,-13.3219795,22456.795,-19.183447,27549.023,-16.825472,32298.045,-11.414889
47,,361.83264,-2.085041,2132.4612,-4.2172146,2241.1594,-3.8270335,4542.6914,-2.5497568,3461.351,-6.6716213,4710.793,-7.5941744,4567.8228,-2.739533,9646.76,-1.9863727,45.28343,-0.058178768,24323.156,-7.8398027,40543.992,-28.499052
48,,611.1416,-2.0367608,425.05322,-1.2133887,1318.9888,-2.3226066,2778.2432,-8.507691,2256.626,-3.591982,1788.9587,-0.9734534,4484.4683,-1.4002063,8991.432,-6.8954315,17079.922,-7.687625,24605.06,-12.128244,36787.293,-16.230724
49,,550.7104,-3.9756234,2642.3855,-5.344703,3721.0657,-7.169993,7951.946,-11.764715,7113.626,-7.416215,10895.324,-16.457853,15620.048,-17.537077,32378.953,-15.877128,40908.242,-13.600743,55592.547,-25.733204,61303.004,-20.195147
50,,161.87521,-2.7136097,551.28656,-2.8022766,774.1019,-1.3340228,1717.147,-1.8298126,4960.8096,-3.501376,5075.4756,-3.389342,5353.3174,-1.8574358,6053.519,-1.3691921,5244.272,-0.8118003,27717.078,-7.284876,36651.586,-4.3448653
51,,300.22278,-2.133368,653.5014,-1.542355,4578.0137,-2.1389644,7489.7314,-9.296219,7722.8125,-4.571926,11971.559,-3.4940066,17539.02,-6.200893,12035.737,-9.709731,24575.615,-9.156247,69257.45,-22.608395,80.74911,-0.052870624
52,,165.6033,-1.9997126,2217.1467,-5.5504847,3221.836,-6.545628,485.03064,-0.35778877,9611.482,-9.773622,9259.264,-2.3227525,13383.556,-12.560033,10432.119,-1.4641733,11688.078,-1.39214,35317.926,-18.927654,41039.27,-24.604769
53,,893.2805,-4.912299,67.2764,-0.14732887,7194.0825,-5.4205337,11537.232,-4.903568,14430.569,-11.306764,13508.98,-7.3480024,17095.668,-10.180851,23360.342,-12.800604,29341.047,-19.49307,40737.848,-13.887654,50938.105,-1.8935277
54,,104.301544,-2.1484048,592.6993,-3.429154,2586.5005,-4.2775774,2713.2075,-6.366434,6257.8467,-6.985635,1328.6743,-1.0055996,8627.198,-4.8585587,13148.446,-9.605952,24363.787,-14.110777,27617.605,-9.143902,35399.1,-7.4489446
55,,566.76746,-3.257346,4199.203,-6.213486,10561.758,-15.301412,9324.498,-7.365066,20909.938,-16.871271,22732.133,-7.7716155,30761.219,-11.763816,71387.3,-21.79568,98439.59,-19.070253,117526.02,-23.48906,145555.27,-37.029224
56,,385.4266,-2.009565,2743.6367,-7.4030924,1193.6997,-1.2786127,1358.6003,-1.6848545,1194.9502,-1.2375882,2036.6375,-2.223642,5294.0757,-7.2698503,1935.5836,-0.9223196,13862.262,-9.796489,15321.424,-24.792599,16236.787,-26.007538
57,,258.54962,-2.8952434,79.23839,-0.34909472,1909.679,-8.329081,2142.266,-8.679516,8.427237,-0.061778333,6245.4526,-13.856248,8987.975,-12.352878,14100.1875,-15.905282,27569.705,-21.813042,28459.16,-20.65361,46176.633,-4.6998963
58,,158.13675,-1.2070835,282.29495,-1.066203,834.162,-1.6620923,2306.4077,-2.3542292,739.7434,-0.8212519,3645.1602,-2.230918,583.6618,-0.38175756,14835.699,-3.513028,42264.004,-9.131109,27110.617,-16.720749,29807.18,-5.2990103
59,,759.5304,-2.4660513,4620.823,-6.490681,2930.3174,-2.429521,6657.9487,-8.135979,4483.793,-2.4423952,2800.0151,-0.81351674,19217.365,-4.482751,32364.34,-19.666342,60353.473,-26.197783,37743.766,-9.15276,75954.97,-12.8129225
60,,220.75386,-1.280546,827.6336,-4.184626,3105.4058,-5.093235,4505.744,-5.3365273,5486.5303,-4.5819216,5901.509,-8.13007,12949.665,-4.8647165,4600.2007,-0.69942534,18112.676,-9.63055,15663.021,-1.2717776,48446.78,-9.183581
61,,359.42554,-2.4131103,1300.2894,-4.955312,1861.5598,-4.410634,3431.1655,-5.792285,2845.2712,-3.2218175,3024.8154,-2.4694242,1273.6265,-1.099335,8159.853,-7.1183486,5181.1816,-2.3271258,12387.808,-3.341613,27098.309,-7.2731247
62,,176.5054,-1.3048403,2988.1592,-5.0195932,3992.913,-3.831268,5490.241,-3.6475003,15079.358,-5.5240145,22587.547,-6.998042,16856.152,-8.934208,25063.365,-6.946416,50030.79,-10.448676,70228.805,-11.939771,90326.48,-11.857982
63,,1020.3323,-5.1597466,1415.2126,-4.260633,3388.7441,-5.9892087,0.5735518,-0.0140835075,5058.2983,-7.936507,10537.24,-11.236035,13250.113,-11.323648,12302.857,-10.317632,26795.523,-13.298507,26837.438,-18.642084,62968.67,-42.11105
64,,172.20535,-1.7376885,627.7049,-3.1721904,667.4971,-1.1527972,2958.1938,-3.1093066,3029.466,-1.4101655,5586.1685,-3.0101342,8170.3823,-4.8249335,13192.622,-4.867571,19404.637,-1.9574358,33806.62,-4.10974,27707.527,-14.258294
65,,654.62964,-3.5538578,4705.709,-7.190404,9012.506,-6.6835947,10797.141,-8.348527,15941.726,-10.883957,8430.097,-11.564136,19202.875,-28.508099,23397.129,-19.857836,50908.016,-29.970455,78850.44,-45.34015,75435.06,-55.90851
66,,2013.4712,-4.339992,3700.1885,-3.4809132,7248.375,-8.3046875,9462.579,-10.168841,12801.787,-2.284112,20024.559,-13.802064,53.550343,-0.053019248,36247.164,-3.8537855,75778.67,-25.98702,14546.717,-0.47937974,111993.28,-29.654684
67,,731.00037,-3.5336976,3169.1821,-4.2233567,5477.5996,-8.504316,362.79056,-0.23688973,10502.656,-11.37523,10975.859,-5.12681,2.385108,-0.009519564,43476.445,-14.148359,47068.05,-20.456076,54145.74,-9.72867,96024.97,-24.913294
68,,573.23914,-2.354369,2603.8848,-6.8447976,4035.48,-2.6045187,6751.9707,-10.27957,7508.577,-12.415134,11171.197,-6.0489063,19182.467,-10.00777,33935.438,-16.258823,35887.4,-2.5633175,56217.848,-15.697414,64728.215,-19.0364
69,,227.6641,-2.9339366,1654.9329,-6.0369296,2245.6956,-4.1074967,2965.3865,-7.0862255,4676.0312,-1.8580471,7467.902,-1.7782851,11635.666,-4.701399,22882.777,-6.179325,22326.389,-10.172441,33394.35,-9.377014,208.84843,-0.055850063
70,,927.1571,-1.7744193,77.94511,-0.3875689,2994.2969,-5.8598557,2995.2239,-6.092893,3351.8254,-7.598663,6634.162,-8.674772,15199.615,-12.900755,5708.0156,-0.77768856,37070.71,-13.464388,18289.71,-1.4255576,46975.805,-15.212816
71,,1044.2632,-4.141698,527.9555,-0.8742212,559.3721,-0.5050008,1595.8223,-1.8387718,1686.7009,-1.6409262,2934.5112,-1.7717576,14381.882,-17.39909,22374.053,-13.022797,0.5219749,-0.0059305704,39586.676,-18.1476,67901.484,-43.425335
72,,275.28357,-3.1020334,863.5364,-2.690583,2713.3997,-6.0253215,52.677845,-0.16365412,4227.7217,-4.176989,7608.8003,-5.8601313,9560.826,-8.24207,11044.541,-7.009283,17550.441,-9.59081,23837.855,-6.861535,19825.709,-10.504187
73,,265.47754,-1.6094719,1082.0232,-2.8870776,5637.48,-7.0361795,6451.059,-9.733829,5220.3174,-8.514506,7094.126,-5.1263337,7169.6294,-6.6087747,11347.768,-2.8406494,20300.074,-10.212127,59652.617,-15.295788,249.60254,-0.09984902
74,,152.91447,-1.9345845,867.3352,-3.1017385,577.15094,-2.095261,2886.12,-4.9483027,4209.1533,-7.7181516,3583.5876,-3.8644211,9324.377,-6.7333794,15843.219,-6.048787,24187.148,-6.4898643,0.04388263,-0.0018621129,24840.633,-11.117308
75,,481.44492,-3.0777495,3825.948,-5.361625,5647.721,-7.7594285,199.40994,-0.30506015,3400.339,-2.4736347,5693.91,-2.022929,6454.2207,-1.1663722,12524.299,-1.5413601,34669.914,-7.9311347,58403.914,-20.61552,89042.516,-18.509083
76,,756.79034,-1.987428,2039.2778,-4.625132,1204.0952,-2.8768783,3638.6284,-3.3466082,6639.995,-6.2741203,8078.708,-6.50046,12017.373,-10.45015,0.21831381,-0.0038905623,29399.041,-12.268457,48278.32,-16.2787,34250.477,-18.7293
77,,656.85645,-3.1736202,2538.3027,-3.3398197,2011.0476,-5.833083,4755.4795,-3.142573,5163.164,-9.002884,7209.7256,-8.366344,8149.268,-9.493644,13367.213,-12.764373,17965.725,-8.43141,21893.807,-16.062674,29831.7,-8.405173
78,,1359.1829,-3.9967573,2448.969,-2.7286043,3716.6218,-5.14642,5092.992,-8.940962,3733.6216,-8.685011,11187.679,-5.837391,13551.204,-11.237586,109.108215,-0.08307629,30950.578,-14.595595,8.467373,-0.019868532,55217.773,-12.44412
79,,452.0675,-2.4146457,1216.246,-1.7078313,1559.0879,-4.983267,5065.767,-6.9284368,4851.006,-7.9182644,8165.2104,-9.656049,14315.8955,-11.17522,13153.633,-2.6893656,42674.145,-14.269535,58298.04,-13.179236,54086.72,-12.45527
80,,413.87405,-2.9797509,1992.0365,-3.2627466,5928.596,-6.80946,2831.6316,-2.2423015,6566.118,-4.382804,7091.962,-1.3367945,28524.54,-4.619885,54258.18,-10.896591,74389.41,-5.6459312,63836.58,-6.413704,77576.95,-6.2421727
81,,207.06847,-3.3635068,968.9784,-1.3411728,2961.1855,-4.261844,5216.533,-7.7399535,6782.8354,-5.446076,13918.621,-5.7813697,21805.098,-2.0347302,132.75476,-0.0610736,36702.242,-13.354571,77298.8,-20.82389,71852.305,-8.999194
82,,932.4505,-3.0202556,6.3478274,-0.05332456,4555.7803,-6.8061438,6118.718,-7.4809017,9198.362,-4.529319,0.09858592,-0.0028683515,22749.332,-17.343403,22573.947,-8.097705,34078.758,-8.851819,46274.297,-16.519,71227.195,-19.16392
83,,270.55228,-1.3331308,3879.4614,-11.95033,7396.5703,-8.7661085,9122.891,-13.831946,11682.828,-14.83141,15310.744,-16.584835,21469.04,-19.623512,26564.004,-16.093657,12005.098,-1.1226175,5005.6816,-0.48294106,3216.2603,-0.33461463
84,,389.92896,-3.346964,12.3852005,-0.114649564,2898.9487,-9.865275,6606.4307,-9.240769,12134.633,-9.757366,11960.391,-3.578759,17983.023,-13.906197,25433.318,-4.0735445,0.10054055,-0.0015279397,56864.72,-8.871986,111125.97,-30.306292
85,,208.20071,-3.5434754,777.6682,-2.1008341,2747.128,-6.9743423,3348.8875,-7.347286,279.4516,-0.46159545,238.74088,-0.3672283,3143.045,-6.49338,47.29975,-0.13622369,7405.7505,-9.423896,14392.397,-5.526447,24049.543,-23.614824
86,,706.2228,-2.1705554,3849.6096,-10.632158,6183.883,-6.8763003,12316.33,-3.295052,13602.949,-8.143667,13602.607,-11.891457,20447.172,-15.607475,41271.043,-17.843111,53307.875,-19.848856,82250.28,-22.72436,94864.81,-21.336733
87,,1370.0789,-1.9405106,559.2504,-1.6059743,3387.7542,-3.5072572,2839.8179,-10.497151,4679.207,-1.5686605,3667.3704,-2.2693543,18723.477,-14.123902,31378.668,-4.823665,28053.602,-8.233572,57702.78,-30.997187,53762.85,-3.9570708
88,,811.0614,-5.931607,1909.0593,-5.020731,4423.5063,-9.734161,1673.9082,-0.5104535,3422.886,-0.63236237,9201.656,-6.537061,21495.799,-11.909486,25886.355,-15.726253,1396.2197,-0.17605296,55867.22,-25.012148,65628.0,-36.34099
89,,453.88147,-3.8744144,1879.531,-4.2984962,3354.7197,-3.0556307,7418.696,-3.5992258,7880.1816,-11.457126,15435.254,-5.160192,19982.695,-12.70259,34944.227,-5.830473,35850.125,-23.018703,41913.336,-29.68134,80426.22,-42.040573
90,,700.00867,-3.8231516,2917.9922,-6.826541,3586.2866,-5.9020863,5443.51,-8.290338,9622.156,-12.163058,10825.288,-14.194173,19700.584,-22.35284,32418.762,-18.799303,72244.82,-17.714727,55814.812,-35.769833,86759.5,-31.006775
91,,487.70172,-2.3772388,3121.2297,-6.1992564,5087.1543,-4.322464,9231.119,-8.504744,7937.1865,-5.5124216,12318.088,-5.396685,23217.303,-10.091638,27309.416,-3.3674104,17910.27,-6.1685195,25998.27,-14.339308,58758.36,-18.317951
92,,81.776306,-1.6128639,1463.2979,-5.293477,1512.2494,-6.03018,2107.907,-3.6234431,5609.553,-6.715426,1725.5609,-1.5829129,2037.667,-0.73608786,9348.049,-1.8982277,37676.32,-13.633984,28367.578,-5.2575297,40102.258,-3.2528307
93,,222.71541,-1.9526397,437.9987,-1.2780414,2252.961,-5.267718,5756.0693,-6.7144923,5238.6045,-5.9369345,4479.4863,-8.099757,17939.168,-11.486219,19909.012,-13.548988,18028.844,-13.548917,41699.805,-19.722824,40393.023,-16.836905
94,,270.64673,-1.6687105,787.8583,-3.0466695,902.5697,-1.6147296,1360.9972,-1.3957818,2643.4133,-2.8411345,5862.9004,-10.248327,9230.027,-12.853492,115.433235,-0.13357778,1975.9397,-0.50930846,20013.188,-4.382094,24939.316,-18.031937
95,,285.28772,-2.2311344,4481.82,-6.85429,1136.6758,-2.0663092,4558.2603,-2.1417265,6275.2573,-6.6800117,6605.9546,-4.4951305,1965.1044,-0.7129569,21861.79,-6.820682,29960.48,-22.715302,20417.213,-2.612772,16635.729,-1.5217521
96,,1247.8025,-5.9967675,445.8463,-1.0985925,2851.987,-7.597622,1425.3823,-2.8875775,4814.6895,-7.960072,2856.7124,-3.8797321,1139.3788,-0.6299713,13070.876,-11.755862,19891.758,-13.743251,18050.46,-5.879154,22826.373,-14.440813
97,,1178.6404,-5.485497,4632.118,-9.0256405,6824.407,-9.530238,12346.225,-7.225299,2.0947034,-0.014584402,25287.375,-15.41498,35982.28,-7.816263,60804.355,-23.41655,86930.914,-26.843044,107903.33,-36.85325,133347.8,-38.88085
98,,517.8362,-3.7614882,2626.4001,-2.4575105,4206.5195,-6.972723,2089.7373,-0.5588738,6871.128,-10.580026,9342.629,-5.8477445,14873.02,-11.760659,35048.062,-1.587591,56744.18,-12.888436,6.630818,-0.011682415,105565.05,-23.598759
99,,922.6004,-4.329691,2245.6494,-4.974998,3084.1895,-5.8252563,3528.1206,-1.5722986,6746.0337,-7.5266094,105.122055,-0.108139984,8604.164,-12.927432,20228.969,-2.1872241,34795.715,-3.912349,54946.15,-24.361654,40508.11,-24.342638
100,,288.66516,-1.84944,1101.1404,-1.3458459,2200.241,-3.4205067,2690.3838,-4.2218714,4693.9707,-1.6805103,10788.301,-8.987897,13231.93,-13.678538,25635.56,-9.413122,19805.184,-8.363023,52794.836,-14.069702,72521.59,-17.329184
101,,735.3092,-3.5063188,2204.938,-5.9711404,2559.4458,-3.190829,4136.0396,-7.1371813,6547.8086,-10.63218,3900.6743,-1.9872481,4854.979,-3.902851,14892.755,-10.53105,21532.102,-6.830861,16965.799,-4.8807325,18901.043,-10.503748
102,,1200.729,-3.5615475,2220.7288,-5.659008,4648.672,-10.448135,12282.168,-15.593289,0.00019862498,-0.00016952997,18290.148,-24.478853,21709.39,-17.685818,58888.797,-36.414555,51766.35,-27.041145,62798.64,-22.648697,76052.47,-36.732613
103,,169.67242,-2.1137393,1102.3181,-6.6686006,2268.7659,-5.447491,6634.3228,-7.098271,4081.7078,-7.8520837,7587.615,-13.243193,9108.967,-11.197719,25289.004,-13.827931,22003.363,-5.337318,39786.668,-25.571907,33269.5,-25.476618
104,,608.80237,-2.3703454,6043.085,-10.095642,6295.5913,-12.762004,11841.205,-14.395526,11132.348,-7.834118,278.8486,-0.15524316,24212.785,-10.666209,12470.896,-5.594519,48054.773,-18.112427,64048.875,-23.288616,108537.945,-14.523015
